AERONET Data Download (Version 3 Direct Moon)
AERONET Version 3
Version 3: Lunar AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Measurement_Type(solar or lunar),Solar_Zenith_Angle(Degrees),Lunar_Zenith_Angle(Degrees),Optical_Air_Mass,Lunar_Phase_Angle(Degrees),Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,07:03:2026,08:55:47,66,66.372072,0.014740,0.116909,0.119926,-999.000000,-999.000000,0.126694,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.138569,-999.000000,-999.000000,0.145512,-999.000000,-999.000000,-999.000000,-999.000000,0.737045,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000983,0.001351,0.000724,-999.000000,-999.000000,0.001816,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001106,-999.000000,-999.000000,0.004928,-999.000000,-999.000000,-999.000000,-999.000000,0.015165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.283282,0.382590,0.318881,0.262713,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,58.807012,1.925747,46.388193,12.300000,320.153356,0.173093,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:00:47,66,66.375544,0.014282,0.117775,0.120783,-999.000000,-999.000000,0.128026,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.139947,-999.000000,-999.000000,0.145317,-999.000000,-999.000000,-999.000000,-999.000000,0.731633,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000644,0.001029,0.001267,-999.000000,-999.000000,0.001136,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001225,-999.000000,-999.000000,0.003922,-999.000000,-999.000000,-999.000000,-999.000000,0.014833,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.274332,0.294672,0.295927,0.267517,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,58.267452,1.896525,46.415329,12.500000,320.155400,0.173094,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:05:47,66,66.379016,0.015203,0.120366,0.123541,-999.000000,-999.000000,0.130137,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.143256,-999.000000,-999.000000,0.148368,-999.000000,-999.000000,-999.000000,-999.000000,0.754665,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000723,0.001054,0.000219,-999.000000,-999.000000,0.000431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001983,-999.000000,-999.000000,0.003398,-999.000000,-999.000000,-999.000000,-999.000000,0.009879,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.275512,0.274417,0.308585,0.269650,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,57.746198,1.869276,46.442273,12.500000,320.157444,0.173095,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:10:47,66,66.382488,0.013841,0.119830,0.122681,-999.000000,-999.000000,0.129827,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.141371,-999.000000,-999.000000,0.147503,-999.000000,-999.000000,-999.000000,-999.000000,0.724079,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000740,0.000445,0.001275,-999.000000,-999.000000,0.000621,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001055,-999.000000,-999.000000,0.003963,-999.000000,-999.000000,-999.000000,-999.000000,0.008803,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.270759,0.332284,0.295479,0.257531,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,57.243774,1.843881,46.469030,12.500000,320.159488,0.173096,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:15:42,66,66.385903,0.013964,0.122874,0.125428,-999.000000,-999.000000,0.131893,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.144147,-999.000000,-999.000000,0.149411,-999.000000,-999.000000,-999.000000,-999.000000,0.728584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001453,0.000139,0.000716,-999.000000,-999.000000,0.000614,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000693,-999.000000,-999.000000,0.002101,-999.000000,-999.000000,-999.000000,-999.000000,0.006476,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.261468,0.280671,0.292034,0.253182,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,56.768592,1.820614,46.495164,12.600000,320.161498,0.173096,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:20:48,66,66.389444,0.014707,0.122917,0.126615,-999.000000,-999.000000,0.132941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145320,-999.000000,-999.000000,0.152512,-999.000000,-999.000000,-999.000000,-999.000000,0.731133,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001626,0.000499,0.001480,-999.000000,-999.000000,0.001431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000323,-999.000000,-999.000000,0.003670,-999.000000,-999.000000,-999.000000,-999.000000,0.004017,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.273519,0.378005,0.316355,0.250899,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,56.295993,1.798167,46.522093,12.300000,320.163583,0.173097,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:25:48,66,66.392917,0.013290,0.123674,0.126198,-999.000000,-999.000000,0.133043,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145478,-999.000000,-999.000000,0.152402,-999.000000,-999.000000,-999.000000,-999.000000,0.706998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000365,0.002051,0.000899,-999.000000,-999.000000,0.000658,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001177,-999.000000,-999.000000,0.001708,-999.000000,-999.000000,-999.000000,-999.000000,0.004945,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.277466,0.363911,0.313688,0.258609,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,55.853251,1.777740,46.548323,12.200000,320.165627,0.173098,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:30:48,66,66.396389,0.013999,0.124581,0.127344,-999.000000,-999.000000,0.133692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145278,-999.000000,-999.000000,0.150685,-999.000000,-999.000000,-999.000000,-999.000000,0.722998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000972,0.000917,0.000508,-999.000000,-999.000000,0.000373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000516,-999.000000,-999.000000,0.002878,-999.000000,-999.000000,-999.000000,-999.000000,0.005344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.250053,0.286007,0.278917,0.239700,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,55.431408,1.758799,46.574388,12.100000,320.167671,0.173099,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:35:48,66,66.399861,0.013450,0.124832,0.127868,-999.000000,-999.000000,0.134766,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145922,-999.000000,-999.000000,0.151925,-999.000000,-999.000000,-999.000000,-999.000000,0.720354,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000905,0.000975,0.000969,-999.000000,-999.000000,0.000335,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000205,-999.000000,-999.000000,0.003226,-999.000000,-999.000000,-999.000000,-999.000000,0.005433,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.253105,0.315520,0.277159,0.239872,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,55.030963,1.741274,46.600295,12.000000,320.169716,0.173100,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:40:48,66,66.403333,0.013116,0.125761,0.128222,-999.000000,-999.000000,0.135138,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.147191,-999.000000,-999.000000,0.153541,-999.000000,-999.000000,-999.000000,-999.000000,0.717943,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001440,0.000605,0.000693,-999.000000,-999.000000,0.000503,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000238,-999.000000,-999.000000,0.000982,-999.000000,-999.000000,-999.000000,-999.000000,0.004711,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.265544,0.330570,0.295669,0.250836,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,54.652405,1.725100,46.626049,11.900000,320.171760,0.173101,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:45:48,66,66.406806,0.013723,0.126527,0.129861,-999.000000,-999.000000,0.136159,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.147650,-999.000000,-999.000000,0.153139,-999.000000,-999.000000,-999.000000,-999.000000,0.729269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000531,0.000345,0.001091,-999.000000,-999.000000,0.000738,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002116,-999.000000,-999.000000,0.002347,-999.000000,-999.000000,-999.000000,-999.000000,0.024179,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.244647,0.285640,0.273576,0.233567,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,54.296209,1.710219,46.651657,11.600000,320.173804,0.173102,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:50:48,66,66.410278,0.013215,0.127010,0.129940,-999.000000,-999.000000,0.135537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.148506,-999.000000,-999.000000,0.152447,-999.000000,-999.000000,-999.000000,-999.000000,0.716547,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000756,0.000676,0.000528,-999.000000,-999.000000,0.000544,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001999,-999.000000,-999.000000,0.001713,-999.000000,-999.000000,-999.000000,-999.000000,0.013573,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.244536,0.204991,0.279851,0.243723,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.962834,1.696581,46.677124,11.400000,320.175848,0.173103,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,09:55:48,66,66.413750,0.012921,0.128233,0.131281,-999.000000,-999.000000,0.137100,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.148907,-999.000000,-999.000000,0.154565,-999.000000,-999.000000,-999.000000,-999.000000,0.709996,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001489,0.001278,0.000949,-999.000000,-999.000000,0.000336,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001662,-999.000000,-999.000000,0.002906,-999.000000,-999.000000,-999.000000,-999.000000,0.003687,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.243023,0.291850,0.279107,0.229529,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.652719,1.684138,46.702457,11.400000,320.177892,0.173103,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:00:48,66,66.417222,0.012833,0.128875,0.130629,-999.000000,-999.000000,0.137012,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.148117,-999.000000,-999.000000,0.153530,-999.000000,-999.000000,-999.000000,-999.000000,0.694741,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001125,0.001566,0.000672,-999.000000,-999.000000,0.001404,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001688,-999.000000,-999.000000,0.002232,-999.000000,-999.000000,-999.000000,-999.000000,0.005785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.239045,0.280903,0.264674,0.228442,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.366286,1.672849,46.727661,11.500000,320.179936,0.173104,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:05:48,66,66.420694,0.013444,0.129150,0.131777,-999.000000,-999.000000,0.138701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.150091,-999.000000,-999.000000,0.155587,-999.000000,-999.000000,-999.000000,-999.000000,0.701761,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000457,0.001133,0.000981,-999.000000,-999.000000,0.001915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003112,-999.000000,-999.000000,0.001818,-999.000000,-999.000000,-999.000000,-999.000000,0.006048,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.245474,0.281416,0.267268,0.236409,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.103929,1.662676,46.752744,11.400000,320.181980,0.173105,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:10:48,66,66.424167,0.013284,0.130443,0.133046,-999.000000,-999.000000,0.139167,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.151632,-999.000000,-999.000000,0.156277,-999.000000,-999.000000,-999.000000,-999.000000,0.701358,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001131,0.000512,0.000750,-999.000000,-999.000000,0.000827,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001256,-999.000000,-999.000000,0.002355,-999.000000,-999.000000,-999.000000,-999.000000,0.013226,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.242853,0.236157,0.273415,0.238242,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.866018,1.653587,46.777711,11.300000,320.184024,0.173106,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:15:48,66,66.427639,0.013381,0.129818,0.131872,-999.000000,-999.000000,0.138396,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.150113,-999.000000,-999.000000,0.154690,-999.000000,-999.000000,-999.000000,-999.000000,0.712825,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001017,0.000851,0.000386,-999.000000,-999.000000,0.000941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002344,-999.000000,-999.000000,0.004992,-999.000000,-999.000000,-999.000000,-999.000000,0.009166,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.239184,0.235047,0.261819,0.235653,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.652898,1.645552,46.802568,11.300000,320.186068,0.173107,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:20:48,66,66.431111,0.013245,0.131340,0.133728,-999.000000,-999.000000,0.140554,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.152271,-999.000000,-999.000000,0.156663,-999.000000,-999.000000,-999.000000,-999.000000,0.708106,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001019,0.002728,0.001068,-999.000000,-999.000000,0.001045,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001588,-999.000000,-999.000000,0.002148,-999.000000,-999.000000,-999.000000,-999.000000,0.009698,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.237305,0.222501,0.255730,0.236054,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.464877,1.638547,46.827323,11.300000,320.188112,0.173108,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:25:48,66,66.434583,0.012573,0.129689,0.132275,-999.000000,-999.000000,0.139002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.150106,-999.000000,-999.000000,0.156148,-999.000000,-999.000000,-999.000000,-999.000000,0.711805,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000697,0.000545,0.000408,-999.000000,-999.000000,0.001772,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000439,-999.000000,-999.000000,0.001446,-999.000000,-999.000000,-999.000000,-999.000000,0.006098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.243594,0.308806,0.268787,0.229757,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.302237,1.632550,46.851981,11.200000,320.190157,0.173109,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,10:30:48,66,66.438056,0.012147,0.131512,0.134029,-999.000000,-999.000000,0.140178,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.150883,-999.000000,-999.000000,0.157406,-999.000000,-999.000000,-999.000000,-999.000000,0.712268,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001636,0.001948,0.001052,-999.000000,-999.000000,0.000917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002177,-999.000000,-999.000000,0.002106,-999.000000,-999.000000,-999.000000,-999.000000,0.003093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.234763,0.331249,0.266092,0.215371,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.165222,1.627541,46.876549,11.300000,320.192201,0.173110,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
