AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,08:03:2026,20:26:23,67,67.851655,0.009868,0.042640,0.050631,-999.000000,-999.000000,0.057196,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068468,-999.000000,-999.000000,0.073621,-999.000000,-999.000000,0.081657,0.076075,0.639606,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000604,0.000542,0.000304,-999.000000,-999.000000,0.000269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000559,-999.000000,-999.000000,0.000632,-999.000000,-999.000000,0.001759,0.001336,0.009119,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.556038,0.638318,0.591182,0.547954,0.160119,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.226504,1.289769,27.600000,321.024386,0.173463,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:31:23,67,67.855127,0.010286,0.042833,0.050258,-999.000000,-999.000000,0.056761,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068281,-999.000000,-999.000000,0.073426,-999.000000,-999.000000,0.081624,0.076314,0.642230,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000179,0.000321,0.000223,-999.000000,-999.000000,0.000393,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000364,-999.000000,-999.000000,0.000375,-999.000000,-999.000000,0.000876,0.000543,0.012947,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.564384,0.646926,0.603629,0.556661,0.182160,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.358279,1.292192,27.800000,321.026431,0.173464,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:36:23,67,67.858600,0.010287,0.043088,0.050267,-999.000000,-999.000000,0.057069,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068378,-999.000000,-999.000000,0.073691,-999.000000,-999.000000,0.082080,0.076599,0.678994,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000564,0.000458,0.000709,-999.000000,-999.000000,0.000318,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000772,-999.000000,-999.000000,0.000130,-999.000000,-999.000000,0.000773,0.000128,0.004992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.566707,0.661879,0.597762,0.558374,0.183375,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.524766,1.295276,27.600000,321.028475,0.173465,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:41:23,67,67.862072,0.011113,0.043463,0.050814,-999.000000,-999.000000,0.057384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068791,-999.000000,-999.000000,0.073906,-999.000000,-999.000000,0.082543,0.077123,0.701810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000784,0.000140,0.000609,-999.000000,-999.000000,0.000339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000483,-999.000000,-999.000000,0.000640,-999.000000,-999.000000,0.000134,0.000799,0.005936,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.557170,0.660995,0.593126,0.550032,0.198638,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.725522,1.299030,27.800000,321.030519,0.173466,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:46:23,67,67.865544,0.011217,0.043264,0.050868,-999.000000,-999.000000,0.057268,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068536,-999.000000,-999.000000,0.073943,-999.000000,-999.000000,0.081884,0.076414,0.701469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001368,0.001104,0.000711,-999.000000,-999.000000,0.000531,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000170,-999.000000,-999.000000,0.000067,-999.000000,-999.000000,0.000076,0.000295,0.007580,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.554771,0.644265,0.596993,0.541487,0.159807,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.960020,1.303462,27.600000,321.032563,0.173466,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:51:23,67,67.869016,0.010519,0.042675,0.050195,-999.000000,-999.000000,0.056701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068400,-999.000000,-999.000000,0.073599,-999.000000,-999.000000,0.081520,0.076262,0.712125,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000454,0.000385,0.000402,-999.000000,-999.000000,0.001037,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000057,-999.000000,-999.000000,0.000877,-999.000000,-999.000000,0.000653,0.000343,0.002941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.570208,0.635620,0.611842,0.562191,0.169595,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.227662,1.308584,27.300000,321.034607,0.173467,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,20:56:23,67,67.872488,0.010587,0.042497,0.049927,-999.000000,-999.000000,0.056471,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068388,-999.000000,-999.000000,0.073361,-999.000000,-999.000000,0.081549,0.076172,0.708489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000206,0.000454,0.000459,-999.000000,-999.000000,0.000568,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000157,-999.000000,-999.000000,0.000319,-999.000000,-999.000000,0.000925,0.000638,0.005325,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.575331,0.638174,0.615731,0.571666,0.178549,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.527776,1.314410,27.300000,321.036651,0.173468,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:01:23,67,67.875961,0.010521,0.042388,0.049987,-999.000000,-999.000000,0.056880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068242,-999.000000,-999.000000,0.073297,-999.000000,-999.000000,0.081014,0.075961,0.730000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001004,0.000300,0.000426,-999.000000,-999.000000,0.000291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000605,-999.000000,-999.000000,0.000362,-999.000000,-999.000000,0.000271,0.001142,0.007995,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.568348,0.621489,0.594652,0.564865,0.169387,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.859639,1.320955,26.900000,321.038695,0.173469,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:06:23,67,67.879433,0.010675,0.042133,0.049693,-999.000000,-999.000000,0.056347,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068239,-999.000000,-999.000000,0.073300,-999.000000,-999.000000,0.081133,0.076197,0.735998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000248,0.000451,0.000416,-999.000000,-999.000000,0.000439,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000139,-999.000000,-999.000000,0.000305,-999.000000,-999.000000,0.001205,0.000638,0.001880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.580168,0.627071,0.618366,0.576087,0.181073,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.222468,1.328236,26.600000,321.040739,0.173470,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:11:23,67,67.882905,0.010724,0.042270,0.049460,-999.000000,-999.000000,0.056131,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068037,-999.000000,-999.000000,0.073120,-999.000000,-999.000000,0.081041,0.075925,0.751481,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000452,0.000994,0.000409,-999.000000,-999.000000,0.000118,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001197,-999.000000,-999.000000,0.000307,-999.000000,-999.000000,0.001125,0.000931,0.015514,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.583384,0.633758,0.621564,0.579201,0.177534,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.615438,1.336274,26.400000,321.042783,0.173471,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:20:52,67,67.889491,0.010655,0.042642,0.049282,-999.000000,-999.000000,0.055777,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.067475,-999.000000,-999.000000,0.072791,-999.000000,-999.000000,0.081185,0.076019,0.777095,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000187,0.000157,0.000195,-999.000000,-999.000000,0.000420,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000304,-999.000000,-999.000000,0.000080,-999.000000,-999.000000,0.000336,0.000158,0.007503,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.580516,0.670298,0.623879,0.570784,0.200958,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,42.440468,1.353679,27.100000,321.046660,0.173472,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:30:43,67,67.896331,0.011346,0.042290,0.048678,-999.000000,-999.000000,0.055625,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.067342,-999.000000,-999.000000,0.072569,-999.000000,-999.000000,0.080699,0.075952,0.795862,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000414,0.000624,0.000292,-999.000000,-999.000000,0.000444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000372,-999.000000,-999.000000,0.000253,-999.000000,-999.000000,0.000969,0.000424,0.015899,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.593373,0.655574,0.623677,0.589052,0.207719,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,43.402305,1.374914,27.300000,321.050687,0.173474,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:36:23,67,67.900266,0.011123,0.041293,0.048880,-999.000000,-999.000000,0.056001,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.067433,-999.000000,-999.000000,0.072746,-999.000000,-999.000000,0.080456,0.075682,0.808560,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000690,0.000513,0.000595,-999.000000,-999.000000,0.000153,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001185,-999.000000,-999.000000,0.000577,-999.000000,-999.000000,0.001159,0.000794,0.007205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.588557,0.639243,0.612211,0.583546,0.183723,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,44.001366,1.388679,26.600000,321.053004,0.173475,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:41:23,67,67.903738,0.010852,0.041591,0.048311,-999.000000,-999.000000,0.055398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066922,-999.000000,-999.000000,0.072369,-999.000000,-999.000000,0.079474,0.075609,0.817603,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000188,0.000111,0.000503,-999.000000,-999.000000,0.000300,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000588,-999.000000,-999.000000,0.000058,-999.000000,-999.000000,0.000165,0.000407,0.008290,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.598020,0.621509,0.624931,0.591088,0.196391,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,44.556315,1.401815,26.500000,321.055048,0.173476,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:46:23,67,67.907211,0.010879,0.041202,0.047900,-999.000000,-999.000000,0.054876,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066540,-999.000000,-999.000000,0.071546,-999.000000,-999.000000,0.079224,0.074957,0.819074,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000865,0.000110,0.000350,-999.000000,-999.000000,0.000791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000595,-999.000000,-999.000000,0.001153,-999.000000,-999.000000,0.000611,0.000576,0.002474,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.597046,0.632067,0.623359,0.596433,0.209763,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,45.135004,1.415923,26.600000,321.057092,0.173477,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:51:23,67,67.910683,0.010909,0.040139,0.047514,-999.000000,-999.000000,0.054051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065757,-999.000000,-999.000000,0.070945,-999.000000,-999.000000,0.078164,0.073844,0.807195,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000509,0.000527,0.000596,-999.000000,-999.000000,0.000319,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000387,-999.000000,-999.000000,0.000904,-999.000000,-999.000000,0.001257,0.000840,0.010368,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.597256,0.625395,0.638227,0.590229,0.184003,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,45.736507,1.431046,26.400000,321.059136,0.173478,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,21:56:23,67,67.914155,0.010827,0.039665,0.047231,-999.000000,-999.000000,0.053708,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064812,-999.000000,-999.000000,0.069917,-999.000000,-999.000000,0.077611,0.073654,0.810187,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000474,0.001102,0.000158,-999.000000,-999.000000,0.000235,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001185,-999.000000,-999.000000,0.000549,-999.000000,-999.000000,0.000335,0.000617,0.005904,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.582445,0.652724,0.617647,0.574490,0.230745,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,46.359909,1.447233,26.200000,321.061180,0.173479,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,22:01:23,67,67.917627,0.010992,0.039839,0.046865,-999.000000,-999.000000,0.053442,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065131,-999.000000,-999.000000,0.070238,-999.000000,-999.000000,0.077375,0.073579,0.805421,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000550,0.000498,0.000577,-999.000000,-999.000000,0.000656,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001259,-999.000000,-999.000000,0.000141,-999.000000,-999.000000,0.000542,0.000392,0.005182,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.603050,0.623353,0.641794,0.597745,0.207383,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,47.004311,1.464538,26.100000,321.063224,0.173479,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,22:06:23,67,67.921100,0.010956,0.040003,0.046999,-999.000000,-999.000000,0.053103,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064851,-999.000000,-999.000000,0.070425,-999.000000,-999.000000,0.077610,0.073809,0.793413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000567,0.000951,0.000860,-999.000000,-999.000000,0.000586,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000565,-999.000000,-999.000000,0.000388,-999.000000,-999.000000,0.000352,0.000886,0.013912,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.602142,0.649222,0.660356,0.585428,0.209171,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,47.668833,1.483019,26.300000,321.065268,0.173480,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,08:03:2026,22:11:23,67,67.924572,0.011103,0.039705,0.046663,-999.000000,-999.000000,0.053038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064748,-999.000000,-999.000000,0.070028,-999.000000,-999.000000,0.077741,0.073856,0.788580,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000875,0.001150,0.000053,-999.000000,-999.000000,0.001181,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000724,-999.000000,-999.000000,0.000871,-999.000000,-999.000000,0.000538,0.000785,0.021307,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.604892,0.662097,0.651632,0.595163,0.234983,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,48.352613,1.502741,26.900000,321.067312,0.173481,12:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
