AERONET Data Download (Version 3 Direct Moon)
AERONET Version 3
Version 3: Lunar AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Measurement_Type(solar or lunar),Solar_Zenith_Angle(Degrees),Lunar_Zenith_Angle(Degrees),Optical_Air_Mass,Lunar_Phase_Angle(Degrees),Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,06:03:2026,08:05:48,65,65.337361,0.016745,0.133799,0.137785,-999.000000,-999.000000,0.142944,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.157375,-999.000000,-999.000000,0.162536,-999.000000,-999.000000,-999.000000,-999.000000,0.540654,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001107,0.002684,0.001358,-999.000000,-999.000000,0.000557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000963,-999.000000,-999.000000,0.001328,-999.000000,-999.000000,-999.000000,-999.000000,0.004939,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.252466,0.252527,0.303564,0.243160,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,54.853284,1.733636,34.656590,16.100000,319.544222,0.172834,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:10:48,65,65.340833,0.016718,0.133280,0.138107,-999.000000,-999.000000,0.143319,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.156637,-999.000000,-999.000000,0.163443,-999.000000,-999.000000,-999.000000,-999.000000,0.531678,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000731,0.001534,0.000360,-999.000000,-999.000000,0.000378,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001481,-999.000000,-999.000000,0.000811,-999.000000,-999.000000,-999.000000,-999.000000,0.005336,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.251344,0.332860,0.304845,0.230043,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,54.244637,1.708092,34.684911,16.400000,319.546266,0.172835,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:15:48,65,65.344306,0.016509,0.134705,0.138619,-999.000000,-999.000000,0.144314,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.158310,-999.000000,-999.000000,0.165027,-999.000000,-999.000000,-999.000000,-999.000000,0.531128,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000667,0.001821,0.000664,-999.000000,-999.000000,0.001046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002830,-999.000000,-999.000000,0.002341,-999.000000,-999.000000,-999.000000,-999.000000,0.012795,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.261015,0.325220,0.312283,0.242577,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.654054,1.684191,34.713046,16.200000,319.548310,0.172836,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:20:48,65,65.347778,0.015957,0.135366,0.139411,-999.000000,-999.000000,0.144232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.159469,-999.000000,-999.000000,0.163525,-999.000000,-999.000000,-999.000000,-999.000000,0.529861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002563,0.001152,0.001051,-999.000000,-999.000000,0.000292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001460,-999.000000,-999.000000,0.003416,-999.000000,-999.000000,-999.000000,-999.000000,0.005461,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.248346,0.196554,0.300523,0.246202,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,53.082175,1.661840,34.740999,16.100000,319.550354,0.172837,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:25:48,65,65.351250,0.015534,0.135464,0.139519,-999.000000,-999.000000,0.144251,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.158751,-999.000000,-999.000000,0.163314,-999.000000,-999.000000,-999.000000,-999.000000,0.519323,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000699,0.002461,0.001689,-999.000000,-999.000000,0.002063,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001714,-999.000000,-999.000000,0.002912,-999.000000,-999.000000,-999.000000,-999.000000,0.005371,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.242926,0.221800,0.295032,0.236444,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,52.529642,1.640951,34.768775,16.000000,319.552398,0.172838,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:30:48,65,65.354722,0.015364,0.138083,0.142247,-999.000000,-999.000000,0.147192,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.161072,-999.000000,-999.000000,0.168382,-999.000000,-999.000000,-999.000000,-999.000000,0.508773,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000978,0.002711,0.000786,-999.000000,-999.000000,0.000865,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001158,-999.000000,-999.000000,0.003519,-999.000000,-999.000000,-999.000000,-999.000000,0.012211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.251791,0.347334,0.311555,0.227360,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,51.997105,1.621449,34.796381,15.800000,319.554443,0.172839,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:35:48,65,65.358194,0.015463,0.138148,0.142384,-999.000000,-999.000000,0.147743,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.161705,-999.000000,-999.000000,0.166737,-999.000000,-999.000000,-999.000000,-999.000000,0.505155,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000988,0.001720,0.001279,-999.000000,-999.000000,0.001824,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002251,-999.000000,-999.000000,0.000909,-999.000000,-999.000000,-999.000000,-999.000000,0.011359,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.240635,0.239831,0.285675,0.232555,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,51.485215,1.603262,34.823822,15.700000,319.556487,0.172840,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:40:48,65,65.361667,0.014417,0.139887,0.142445,-999.000000,-999.000000,0.148143,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.161552,-999.000000,-999.000000,0.166619,-999.000000,-999.000000,-999.000000,-999.000000,0.507358,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001918,0.003627,0.001016,-999.000000,-999.000000,0.001007,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000825,-999.000000,-999.000000,0.004702,-999.000000,-999.000000,-999.000000,-999.000000,0.004818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.237522,0.241703,0.276949,0.229756,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,50.994625,1.586327,34.851104,15.500000,319.558531,0.172840,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:45:48,65,65.365139,0.013918,0.125204,0.129435,-999.000000,-999.000000,0.134759,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.149132,-999.000000,-999.000000,0.154638,-999.000000,-999.000000,-999.000000,-999.000000,0.505101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001624,0.000928,0.001834,-999.000000,-999.000000,0.000520,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000314,-999.000000,-999.000000,0.002308,-999.000000,-999.000000,-999.000000,-999.000000,0.009558,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.270592,0.283739,0.324186,0.258976,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,50.525983,1.570585,34.878231,15.500000,319.560575,0.172841,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:50:48,65,65.368611,0.013363,0.124915,0.129541,-999.000000,-999.000000,0.135277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.150306,-999.000000,-999.000000,0.155366,-999.000000,-999.000000,-999.000000,-999.000000,0.522938,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000751,0.001154,0.000381,-999.000000,-999.000000,0.000536,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002573,-999.000000,-999.000000,0.001804,-999.000000,-999.000000,-999.000000,-999.000000,0.006775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.278124,0.259130,0.328221,0.271705,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,50.079933,1.555985,34.905210,15.500000,319.562619,0.172842,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,08:55:48,65,65.372083,0.012481,0.124889,0.129537,-999.000000,-999.000000,0.134987,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.149428,-999.000000,-999.000000,0.155013,-999.000000,-999.000000,-999.000000,-999.000000,0.500067,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001070,0.001510,0.000946,-999.000000,-999.000000,0.001615,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000679,-999.000000,-999.000000,0.000790,-999.000000,-999.000000,-999.000000,-999.000000,0.012632,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.272775,0.287162,0.325750,0.261096,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,49.657110,1.542477,34.932047,15.400000,319.564663,0.172843,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:00:48,65,65.375556,0.011510,0.124921,0.129281,-999.000000,-999.000000,0.134735,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.148145,-999.000000,-999.000000,0.153715,-999.000000,-999.000000,-999.000000,-999.000000,0.503735,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001063,0.000907,0.000633,-999.000000,-999.000000,0.000291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001032,-999.000000,-999.000000,0.001757,-999.000000,-999.000000,-999.000000,-999.000000,0.008332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.261349,0.288810,0.309195,0.248747,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,49.258137,1.530020,34.958747,15.500000,319.566707,0.172844,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:05:48,65,65.379028,0.012819,0.035234,0.040713,-999.000000,-999.000000,0.047073,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061620,-999.000000,-999.000000,0.066797,-999.000000,-999.000000,-999.000000,-999.000000,0.509489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000746,0.000727,0.000280,-999.000000,-999.000000,0.001314,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002344,-999.000000,-999.000000,0.000803,-999.000000,-999.000000,-999.000000,-999.000000,0.001751,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.752096,0.631326,0.831392,0.754807,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,48.883621,1.518574,34.985317,15.500000,319.568751,0.172845,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:10:48,65,65.382500,0.012150,0.035526,0.040953,-999.000000,-999.000000,0.047032,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061716,-999.000000,-999.000000,0.067665,-999.000000,-999.000000,-999.000000,-999.000000,0.516196,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001330,0.000750,0.001279,-999.000000,-999.000000,0.000507,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000595,-999.000000,-999.000000,0.000272,-999.000000,-999.000000,-999.000000,-999.000000,0.006714,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.759926,0.720229,0.859275,0.747485,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,48.534151,1.508104,35.011762,15.500000,319.570795,0.172846,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:15:42,65,65.385903,0.012345,0.036258,0.041501,-999.000000,-999.000000,0.046667,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062394,-999.000000,-999.000000,0.067563,-999.000000,-999.000000,-999.000000,-999.000000,0.535476,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000635,0.001131,0.001151,-999.000000,-999.000000,0.001081,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001652,-999.000000,-999.000000,0.001027,-999.000000,-999.000000,-999.000000,-999.000000,0.016052,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.751036,0.622808,0.882416,0.745331,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,48.216515,1.498759,35.037564,15.700000,319.572799,0.172846,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:20:48,65,65.389444,0.011827,0.035924,0.041366,-999.000000,-999.000000,0.047857,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062574,-999.000000,-999.000000,0.068392,-999.000000,-999.000000,-999.000000,-999.000000,0.544278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000505,0.001099,0.000875,-999.000000,-999.000000,0.000138,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000924,-999.000000,-999.000000,0.002082,-999.000000,-999.000000,-999.000000,-999.000000,0.003644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.759963,0.695766,0.844227,0.753743,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,47.912584,1.489968,35.064304,15.500000,319.574883,0.172847,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:25:48,65,65.392917,0.012630,0.036621,0.042265,-999.000000,-999.000000,0.049148,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064186,-999.000000,-999.000000,0.070917,-999.000000,-999.000000,-999.000000,-999.000000,0.554170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000547,0.000224,0.001003,-999.000000,-999.000000,0.000914,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002074,-999.000000,-999.000000,0.003673,-999.000000,-999.000000,-999.000000,-999.000000,0.007524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.776606,0.780423,0.862023,0.760524,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,47.641535,1.482249,35.090412,15.500000,319.576928,0.172848,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:30:48,65,65.396389,0.011141,0.040807,0.042113,-999.000000,-999.000000,0.049101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063072,-999.000000,-999.000000,0.069400,-999.000000,-999.000000,-999.000000,-999.000000,0.537989,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000360,0.011928,0.003098,-999.000000,-999.000000,0.004476,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002065,-999.000000,-999.000000,0.001691,-999.000000,-999.000000,-999.000000,-999.000000,0.004432,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.746613,0.748225,0.812532,0.734391,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,47.397617,1.475399,35.116421,15.500000,319.578972,0.172849,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:35:48,65,65.399861,0.011840,0.070929,0.092409,-999.000000,-999.000000,0.092844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104170,-999.000000,-999.000000,0.109145,-999.000000,-999.000000,-999.000000,-999.000000,0.464444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000497,0.062500,0.116461,-999.000000,-999.000000,0.107529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104658,-999.000000,-999.000000,0.105881,-999.000000,-999.000000,-999.000000,-999.000000,0.069708,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.258969,0.365101,0.378693,0.222127,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,47.181269,1.469397,35.142336,15.500000,319.581016,0.172850,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,06:03:2026,09:40:48,65,65.403333,0.012006,0.141092,0.149597,-999.000000,-999.000000,0.154451,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.169227,-999.000000,-999.000000,0.173318,-999.000000,-999.000000,-999.000000,-999.000000,0.542509,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000102,0.008491,0.017563,-999.000000,-999.000000,0.017630,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.018023,-999.000000,-999.000000,0.016667,-999.000000,-999.000000,-999.000000,-999.000000,0.041168,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.228411,0.186964,0.275394,0.225744,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,46.992883,1.464228,35.168164,15.300000,319.583060,0.172851,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
