AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,04:03:2026,19:57:21,63,63.831493,0.186770,0.242041,0.244125,-999.000000,-999.000000,0.250285,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.277975,-999.000000,-999.000000,0.293086,-999.000000,-999.000000,0.312775,0.314252,1.424694,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.016021,0.016994,0.016988,-999.000000,-999.000000,0.010390,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009212,-999.000000,-999.000000,0.005570,-999.000000,-999.000000,0.016000,0.013778,0.065495,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.274877,0.426598,0.365178,0.238668,0.279697,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.725872,1.318303,20.100000,318.657718,0.172458,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:02:21,63,63.834965,0.159125,0.221414,0.224816,-999.000000,-999.000000,0.239469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.272932,-999.000000,-999.000000,0.290172,-999.000000,-999.000000,0.310719,0.314341,1.428236,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.020880,0.017561,0.013406,-999.000000,-999.000000,0.003861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010235,-999.000000,-999.000000,0.013836,-999.000000,-999.000000,0.001534,0.003555,0.036803,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.379890,0.468400,0.446128,0.353725,0.318493,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.648122,1.316770,20.000000,318.659762,0.172459,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:07:21,63,63.838437,0.273363,0.325721,0.334873,-999.000000,-999.000000,0.342463,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.373859,-999.000000,-999.000000,0.387298,-999.000000,-999.000000,0.411445,0.415858,1.400927,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058757,0.055451,0.053351,-999.000000,-999.000000,0.048117,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.042482,-999.000000,-999.000000,0.041383,-999.000000,-999.000000,0.040849,0.039119,0.131112,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.222022,0.347873,0.288135,0.202282,0.283099,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.604583,1.315915,19.900000,318.661806,0.172460,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:12:21,63,63.841910,0.364396,0.412183,0.417043,-999.000000,-999.000000,0.426478,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.456747,-999.000000,-999.000000,0.465517,-999.000000,-999.000000,0.490355,0.497541,1.368498,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061083,0.056956,0.057090,-999.000000,-999.000000,0.056971,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.053222,-999.000000,-999.000000,0.054114,-999.000000,-999.000000,0.068759,0.087444,0.155965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.170514,0.259140,0.208772,0.166631,0.262925,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.595368,1.315734,19.800000,318.663850,0.172460,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:21:50,63,63.848495,0.582117,0.622971,0.616986,-999.000000,-999.000000,0.616529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.620452,-999.000000,-999.000000,0.642660,-999.000000,-999.000000,0.632922,0.639393,1.201935,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026303,0.035149,0.028565,-999.000000,-999.000000,0.031805,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.039528,-999.000000,-999.000000,0.042012,-999.000000,-999.000000,0.072600,0.073758,0.157065,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.048882,0.067150,0.083371,0.010488,-0.024567,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.672190,1.317244,19.800000,318.667727,0.172462,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:31:41,63,63.855336,0.109731,0.176885,0.171282,-999.000000,-999.000000,0.177642,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.207387,-999.000000,-999.000000,0.220567,-999.000000,-999.000000,0.243615,0.251607,1.313730,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055103,0.075047,0.062060,-999.000000,-999.000000,0.058779,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044658,-999.000000,-999.000000,0.048478,-999.000000,-999.000000,0.028467,0.027588,0.123811,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.386974,0.584253,0.507176,0.351594,0.518980,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.881953,1.321399,19.700000,318.671754,0.172464,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,20:42:21,63,63.862743,0.262382,0.319428,0.324650,-999.000000,-999.000000,0.344929,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.376620,-999.000000,-999.000000,0.398799,-999.000000,-999.000000,0.415853,0.419176,1.415170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.007800,0.016687,0.008270,-999.000000,-999.000000,0.042648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.024179,-999.000000,-999.000000,0.040403,-999.000000,-999.000000,0.032060,0.030646,0.137205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.297037,0.356048,0.330596,0.269537,0.198090,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.256073,1.328917,20.100000,318.676115,0.172466,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:12:21,63,63.883576,0.265076,0.323820,0.343292,-999.000000,-999.000000,0.360490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.363747,-999.000000,-999.000000,0.402037,-999.000000,-999.000000,0.471810,0.468505,1.477587,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.211211,0.178875,0.177301,-999.000000,-999.000000,0.107341,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.028749,-999.000000,-999.000000,0.051799,-999.000000,-999.000000,0.112380,0.146870,0.317480,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.190788,0.943821,0.214514,0.102392,0.620529,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,43.086752,1.367832,20.500000,318.688379,0.172471,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:21:44,63,63.890093,0.129614,0.189039,0.229257,-999.000000,-999.000000,0.264565,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.315516,-999.000000,-999.000000,0.345656,-999.000000,-999.000000,0.378915,0.382071,1.619301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.048223,0.043721,0.031049,-999.000000,-999.000000,0.066992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.109053,-999.000000,-999.000000,0.124601,-999.000000,-999.000000,0.187375,0.173916,0.585529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.598270,0.660561,0.617519,0.578342,0.401170,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,43.878565,1.385823,20.800000,318.692215,0.172473,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:31:31,63,63.896887,0.342850,0.384884,0.380522,-999.000000,-999.000000,0.385214,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.418819,-999.000000,-999.000000,0.435561,-999.000000,-999.000000,0.467093,0.482902,1.524603,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.041177,0.027266,0.044899,-999.000000,-999.000000,0.050957,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.041494,-999.000000,-999.000000,0.046779,-999.000000,-999.000000,0.021339,0.022920,0.114387,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.205726,0.396335,0.285337,0.176907,0.403560,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,44.805611,1.407841,21.000000,318.696215,0.172474,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:37:21,63,63.900937,0.192994,0.242943,0.241938,-999.000000,-999.000000,0.247288,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.280133,-999.000000,-999.000000,0.300829,-999.000000,-999.000000,0.327529,0.337446,1.494763,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.039464,0.040509,0.037135,-999.000000,-999.000000,0.042397,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054944,-999.000000,-999.000000,0.051829,-999.000000,-999.000000,0.062735,0.057729,0.223642,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.325659,0.565114,0.450058,0.270085,0.452094,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,45.405062,1.422654,21.100000,318.698600,0.172475,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:42:21,63,63.904410,0.120224,0.179627,0.182185,-999.000000,-999.000000,0.196529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.232473,-999.000000,-999.000000,0.259083,-999.000000,-999.000000,0.279468,0.290308,1.525490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.052614,0.052739,0.045585,-999.000000,-999.000000,0.046238,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.049834,-999.000000,-999.000000,0.047913,-999.000000,-999.000000,0.053399,0.054502,0.164909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.513591,0.661158,0.629878,0.444959,0.444545,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,45.945348,1.436409,21.000000,318.700644,0.172476,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:47:21,63,63.907882,0.116753,0.170765,0.176319,-999.000000,-999.000000,0.188727,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.224774,-999.000000,-999.000000,0.245459,-999.000000,-999.000000,0.269893,0.279901,1.535625,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.013292,0.009306,0.010756,-999.000000,-999.000000,0.011886,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.016919,-999.000000,-999.000000,0.014865,-999.000000,-999.000000,0.019988,0.019157,0.062080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.492807,0.660517,0.608044,0.444004,0.515897,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,46.509148,1.451188,21.000000,318.702688,0.172477,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:52:21,63,63.911354,0.301415,0.339477,0.335641,-999.000000,-999.000000,0.338696,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.365526,-999.000000,-999.000000,0.385647,-999.000000,-999.000000,0.403606,0.407214,1.491528,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.086143,0.075812,0.089083,-999.000000,-999.000000,0.090897,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.085318,-999.000000,-999.000000,0.086285,-999.000000,-999.000000,0.083508,0.077690,0.323962,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.204406,0.356751,0.294320,0.157543,0.216227,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,47.095595,1.467038,21.000000,318.704732,0.172478,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,21:57:21,63,63.914826,0.305043,0.342563,0.357645,-999.000000,-999.000000,0.369325,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.403910,-999.000000,-999.000000,0.423260,-999.000000,-999.000000,0.456819,0.471261,1.543841,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069949,0.070981,0.063205,-999.000000,-999.000000,0.066185,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.071810,-999.000000,-999.000000,0.065093,-999.000000,-999.000000,0.070299,0.077706,0.262946,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.250700,0.446742,0.314669,0.222671,0.421549,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,47.703829,1.484011,21.000000,318.706776,0.172479,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:02:21,63,63.918299,0.576810,0.595307,0.594803,-999.000000,-999.000000,0.602062,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.635849,-999.000000,-999.000000,0.652888,-999.000000,-999.000000,0.680728,0.688211,1.569864,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.014818,0.009458,0.006645,-999.000000,-999.000000,0.026726,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026472,-999.000000,-999.000000,0.032250,-999.000000,-999.000000,0.022608,0.027016,0.105171,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.140712,0.247431,0.187911,0.122723,0.208459,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,48.333001,1.502165,21.000000,318.708820,0.172480,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:07:21,63,63.921771,0.675445,0.683663,0.669829,-999.000000,-999.000000,0.660997,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.673976,-999.000000,-999.000000,0.691905,-999.000000,-999.000000,0.709793,0.715346,1.513897,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.048062,0.053208,0.038655,-999.000000,-999.000000,0.032847,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.024417,-999.000000,-999.000000,0.027700,-999.000000,-999.000000,0.028040,0.035855,0.105391,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.045381,0.186712,0.099206,0.012870,0.131470,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,48.982279,1.521564,21.000000,318.710864,0.172480,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:12:21,63,63.925243,0.626830,0.637258,0.627493,-999.000000,-999.000000,0.623996,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.648645,-999.000000,-999.000000,0.660631,-999.000000,-999.000000,0.685515,0.689706,1.594279,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073044,0.071491,0.062975,-999.000000,-999.000000,0.058800,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.051871,-999.000000,-999.000000,0.054690,-999.000000,-999.000000,0.012001,0.011450,0.062511,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.080546,0.201141,0.132461,0.062197,0.171517,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,49.650845,1.542277,21.200000,318.712908,0.172481,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:21:41,63,63.931725,0.403956,0.430071,0.430119,-999.000000,-999.000000,0.435012,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.470279,-999.000000,-999.000000,0.484966,-999.000000,-999.000000,0.521885,0.536087,1.619097,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062225,0.057263,0.057436,-999.000000,-999.000000,0.056493,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054592,-999.000000,-999.000000,0.053764,-999.000000,-999.000000,0.068827,0.053034,0.250169,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.185220,0.379510,0.254854,0.164682,0.394124,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,50.947706,1.584730,22.100000,318.716724,0.172483,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:31:24,63,63.938472,0.627431,0.631709,0.622511,-999.000000,-999.000000,0.620807,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.646681,-999.000000,-999.000000,0.661654,-999.000000,-999.000000,0.679965,0.684655,1.679323,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.131425,0.111576,0.124426,-999.000000,-999.000000,0.131714,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.130032,-999.000000,-999.000000,0.131108,-999.000000,-999.000000,0.128346,0.142783,0.481226,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.093024,0.181443,0.146502,0.071075,0.135281,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,52.360930,1.634704,21.900000,318.720696,0.172485,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
